page,title,url
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,▟ ▛ 2025「跨領域實習 - 臺灣引路人計畫」企業說明會 (4月份) ▜ ▙,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,資通安全概論,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252204_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,No.275文學院音樂會：民間文學與音樂 — 風中燈牽亡歌團 ( 講座音樂會),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255133_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年度本校同仁性騷擾防治宣導教育訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252102_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年度第三週期校務評鑑說明會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251200_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,職涯發展與探索,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【2025 EMIntro系列工作坊】,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025M100_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,採購契約保險規定,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251406_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,113學年度校園馬拉松賽,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,⭐️2025研究生精進計畫⭐️,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251211_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114/3/26、27 『基本救命術BLS』訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025職業衛生講座(一)：板機指與上肢肌肉骨骼疾病：預防與職業健康管理策略 線上講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252400_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,113-2 學務處校園安全中心X校園霸凌防制委員會心理健康促進系列活動（學生場次）,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025N100_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【CARDO】113-2 職涯啟航,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255791_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,心理季講座《春‧睡飽好心情》113-2心輔中心心理健康促進講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251324_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【VISION 2025臺大校園徵才】 公司參訪系列,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年3月24日(一)18:00-19:00「認識肺結核」衛教講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_06
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年3月20日(W四)12:10-14:00「牙齒保健」衛教講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,「114年度第一次學生交通安全宣導」(暨鐵馬週自行車『免費』健檢活動)《宣導當日提供餐盒》,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251303_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,杜鵑花節系列導覽活動-生態導覽,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251100_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【2024 Openbook好書獎】年度好書線上導讀講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251907_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,AI 助攻，乘風扶搖九萬里,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,「公文系統操作宣導」線上及實體課程,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251401_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【CARDO】113-2 TIP企業實習計畫說明會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20245791_10
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,"Writing Together, Stronger than Ever !",https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,No. 274 文學院音樂會 「聽見文學 • 看見阿卡」,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【CARDO】113-2 TCP學員招募說明會暨基礎課程,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20245791_09
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【3月13日演講活動】“Modern Manchu Identity and the Evolution of the Chinese Nation”滿洲人的近代身分認同與“中華民族”的演變,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025M600_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【共作文明新趨勢學術講座】—— 未來社會（二）：從演化角度看社會（大學）及科技（人工智慧）的發展（中央研究院廖俊智院長）,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年2月24日至5月29日「增肌減脂體重控制班」共7堂衛教講座及運動活動,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_07
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【活動】旗開得勝!英語職場力工作坊,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年「防範惡意電子郵件社交工程攻擊」,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252204_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,杜鵑花節系列導覽活動-杜鵑花與水圳導覽，共2條路線,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251100_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,▟ ▛ 2025「跨領域實習 - 臺灣引路人計畫」企業說明會 (3月份) ▜ ▙,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,113-2 FLTC 英語小聚,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255161_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【VISION 2025臺大校園徵才】公司說明會系列,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,僑陸生輔導知能研習講座 Overseas Chinese and Mainland Chinese Student Service Intelligence Workshop,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251305_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【CARDO】113-2 職涯講堂,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20245791_11
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【活動】英語輕鬆說 NTU Conversation Workshop,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251911_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,防火管理人初、複訓講習,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20242102_09
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,臺大椰林講座創智系列 - 國巨集團創辦人陳泰銘董事長,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253700_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年3月5日(w三)18:30-19:30「新型菸品的危害與防治」(含一氧化碳檢測)衛教講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年度研究倫理專題講座、申請研究倫理審查工作坊,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251508_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【CARDO】113-2 職業工坊,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20245791_12
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【高峰論壇系列十三】反思新自由主義〈第二場〉「和平與新自由主義」,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025B100_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,113-2 外語教學暨資源中心 「趣玩桌遊」(Board Game Fun),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255161_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,圖書館HELP講堂「HELP導航，解鎖知識之門」(113學年度下學期),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241923_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年2月21日（五）中午12:10~13:20眭澔平博士專題演講,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025E500_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【學輔活動】文學院專屬「職涯日 Career Day」，2/19、2/26、3/5 三場晚間演講聽到飽！！,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251326_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【活動】臺大社會科學院教師著作系列特展講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251911_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025 台大經濟系 AI 創造工作坊,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20245303_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,錢故校長思亮先生117歲誕辰紀念學術演講 - 臨床醫學所陳培哲教授(中研院院士),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241100_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,國際事務人員培訓_國際禮儀知能工作坊 International Affairs Staff Training_International Etiquette Workshop,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241700_07
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年「防範惡意電子郵件社交工程攻擊」,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20242204_06
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,「資通盤點系統」改版教育訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20242201_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,(場地異動) 113-1【學術倫理講座 Academic Ethics Lecture】,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20243700_13
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,國際事務人員培訓_國際學生及學人行政支援知能工作坊 International Affairs Staff Training_International Student and Scholar Services Workshop,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241700_06
